ASIN,Title,Description,ImageURL,Rating,Verified,ReviewTime,Review,Summary,Domestic Shipping,International Shipping,Sentiment
B00EXW53GC,Grande Cosmetics GrandeLASH-MD,"Created with a proprietary blend of vitamins, antioxidants, and amino acids, this cult favorite lash enhancing serum promotes longer and thicker, healthier looking lashes. 18x Award Winner! 2018 New Beauty Winner<br><br><b>Benefits</b><br>Promote naturally longer, thicker looking lashes in as little as 4-6 weeks with full results in 3 months. <br><br><b>Suggested Use</b><br>Apply using a single stroke on your eyelid like a liquid eyeliner. Use once daily in the evening before bed. Allow 1-2 minutes for the serum to dry. <br></br> Ingredients: Aqua, Glycerol, Glycosaminoglycans, Hyaluronic Acid, Butanamide, Leuconostoc/Radish Root Ferment Filtrate, Caprylyl Glycol, Sodium Benzoate, 2-Hydroxypropanoic Acid, Sodium PCA, Panax Ginseng Root Extract, L - Proline, Acathopanax Senticosus (Eleuthero) Root Extract, Hydrolyzed Yeast Extract, Chamomilla Recutita Flower Extract, Arctostaphylos Uva URSI Extract, Actiphyte Of Chamomile GL, Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Propylene Glycol, Hydroxyethylcellulose, Sorbitan, Gluconolactone, Triethanolamine, D-Glucitol, Leucidal Liquid, Geogard Ultra, Cloprostenol isopropyl ester <br></br>L-Proline: An amino acid essential to healthy, fortified lashes. <br></br>Hyaluronic Acid: Conditions and protects to prevent breakage and brings hydration to dry, brittle, or damaged lashes. <br></br>Botanical Extract Blend: A powerful combination of nutrient and antioxidant rich compounds derived from natural sources (ginseng root, chamomile flowers, and bearberry leaves); strengthens the lash follicle. <br></br>Glycosaminoglycans: Locks in moisture and boosts lash resiliency and luster.', 'Grande Cosmetics uses clinically proven formulas and natural ingredients to create peptide-infused, care-free application cosmetics with instantly beautiful results and long term benefits.', 'Start using treatment.', 'With continued use, see initial results.', 'See final results. Hello beautiful lashes!', '', 'Consumer Research Report &amp; Williams, MD, Ophthalmologist: 3 February 2017', 'PETA Certified: 20 May 2018', 'Do not get into the eye. Do not use if you are pregnant, nursing, under the age of 18 or undergoing chemotherapy. Keep out of reach of children. If redness or irritation occur, stop using product.",https://images-na.ssl-images-amazon.com/images/I/31yholA4-OL.jpg,4.0,True,2015-09-08,I used it on my eyebrows & lashes nightly for about 2 months. It most definitely made a difference!  My lashes are longer & thicker & my brows have filled in. Ordering another tube!,I used it on my eyebrows & lashes nightly for ...,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B0017SWIU4,"Mario Badescu Drying Lotion, 1 fl. oz.","Renowned for its ability to help dry up surface blemishes overnight. Mario Badescu drying lotion continues to reign as a best-selling favorite amongst beauty editors, celebrities, and professionals worldwide. This fast-acting, effective spot treatment is specially formulated with salicylic acid, sulfur, and zinc oxide to help draw impurities from the skin and target pesky pimples while you sleep. How to use - Do not shake the bottle Before bed after cleansing and toning, dip a cotton swab into the pink sediment at the bottom of the bottle. Dab directly on the surface blemish; do not rub in. Let dry and rinse off in the morning. Do not use on broken skin.",https://images-na.ssl-images-amazon.com/images/I/41MRUrs6zHL.jpg,1.0,True,2015-09-04,Turned my little pimple into a cyst. And the other product for cysts doesn't work. Don't waste your money.,Don't waste your money,Item can be shipped within U.S.,This item is not eligible for international shipping.,-1.0
B001T0HHAG,BaBylissPRO Nano Titanium Mini Straightening Iron,"BaBylissPRO 1/2"" Travel Iron with Nano Titanium-Ceramic Plates will reach temperature up to 430F Degrees. Great for short hair styles since the 1/2"" plates can get close to the scalp to work to the hair ends for smooth straightening. Whether it is on the go around town or traveling this small size iron fits convently in purse or bag and along with dual voltage for worldwide usage makes it great for traveling.', 'BaBylissPRO is a world leader in professional styling tools', 'This mini straightening iron has all the benefits of titanium and ceramic plates and Ryton housing in a convenient, compact size. It has dual voltage for worldwide use and reaches temperatures up to 440F. Lightweight, superior heat retention and exceptional smoothness get beautiful hair from this little star!', 'Nano titanium/ceramic plates.', 'Fast heat-up  up to 440F.', 'Get close to scalp.', '6&#034; length  excellent for travel and purse.', 'Dual voltage for worldwide use.",https://images-na.ssl-images-amazon.com/images/I/315Kbh-yKCL.jpg,5.0,True,2015-12-07,"The flat iron was smaller that I realized, which is great because my hair is short. It's perfect for getting close to the roots.",So Little but So Effective,,,1.0
B00EXW53GC,Grande Cosmetics GrandeLASH-MD,"Created with a proprietary blend of vitamins, antioxidants, and amino acids, this cult favorite lash enhancing serum promotes longer and thicker, healthier looking lashes. 18x Award Winner! 2018 New Beauty Winner<br><br><b>Benefits</b><br>Promote naturally longer, thicker looking lashes in as little as 4-6 weeks with full results in 3 months. <br><br><b>Suggested Use</b><br>Apply using a single stroke on your eyelid like a liquid eyeliner. Use once daily in the evening before bed. Allow 1-2 minutes for the serum to dry. <br></br> Ingredients: Aqua, Glycerol, Glycosaminoglycans, Hyaluronic Acid, Butanamide, Leuconostoc/Radish Root Ferment Filtrate, Caprylyl Glycol, Sodium Benzoate, 2-Hydroxypropanoic Acid, Sodium PCA, Panax Ginseng Root Extract, L - Proline, Acathopanax Senticosus (Eleuthero) Root Extract, Hydrolyzed Yeast Extract, Chamomilla Recutita Flower Extract, Arctostaphylos Uva URSI Extract, Actiphyte Of Chamomile GL, Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Propylene Glycol, Hydroxyethylcellulose, Sorbitan, Gluconolactone, Triethanolamine, D-Glucitol, Leucidal Liquid, Geogard Ultra, Cloprostenol isopropyl ester <br></br>L-Proline: An amino acid essential to healthy, fortified lashes. <br></br>Hyaluronic Acid: Conditions and protects to prevent breakage and brings hydration to dry, brittle, or damaged lashes. <br></br>Botanical Extract Blend: A powerful combination of nutrient and antioxidant rich compounds derived from natural sources (ginseng root, chamomile flowers, and bearberry leaves); strengthens the lash follicle. <br></br>Glycosaminoglycans: Locks in moisture and boosts lash resiliency and luster.', 'Grande Cosmetics uses clinically proven formulas and natural ingredients to create peptide-infused, care-free application cosmetics with instantly beautiful results and long term benefits.', 'Start using treatment.', 'With continued use, see initial results.', 'See final results. Hello beautiful lashes!', '', 'Consumer Research Report &amp; Williams, MD, Ophthalmologist: 3 February 2017', 'PETA Certified: 20 May 2018', 'Do not get into the eye. Do not use if you are pregnant, nursing, under the age of 18 or undergoing chemotherapy. Keep out of reach of children. If redness or irritation occur, stop using product.",https://images-na.ssl-images-amazon.com/images/I/31yholA4-OL.jpg,4.0,True,2015-07-22,My eyelashes became very short. Like super stubby short and were barely past my eyelids. After applying this product once a day for 2-3 weeks my eyelashes noticeably grew. Excited to see how long they are in 2-3months.,Like super stubby short and were barely past my eyelids,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B00176GSEI,HOT TOOLS Professional 24k Gold Extra-Long Barrel Curling Iron/Wand for Long Lasting Results,"Hot Tools Professional 1110 Curling Iron with Multi-Heat Control, Mega 1-1/4&quot;', 'Hot Tools Professional is a reliable brand thats been winning awards for over 25 years, creating superior, stylist preferred styling tools that consist of innovation in every way.', '<span class=""a-text-bold"">Hot Tools Professional is a dependable brand, creating superior, stylist preferred styling tools that are innovative in every way.</span>', '<span class=""a-text-bold"">Whether it be in the materials, appliance features or ergonomic designs, Hot Tools helps individuals own the day with tools that deliver beautiful, long-lasting hairstyles.</span>', '<span class=""a-text-bold"">Add some sparkle to your styling with a 24K Gold Surface. Its your ticket to gorgeous hair. Create all kinds of beautiful curls.</span>', '<span class=""a-text-bold"">The possibilities are endless: super tight, defined or bouncy curls. Or maybe you prefer romantic, tousled curls. Or, what about loose curls or waves? Whichever style you are after, you will achieve it with this cutting-edge technology. Its the gold standard.</span>",https://images-na.ssl-images-amazon.com/images/I/31Z4M-H5eNL.jpg,1.0,True,2015-06-15,"I struggle to find any curlers that work on my hair, I think this may because my hair is reasonably thick. These curlers only managed to make a kink in my hair, this may be due to the size of the curler. I'd recommend a really small curler size as they will create curls which hold longer, and you can style them to be big curls.",I'd recommend a really small curler size as they will create ...,,,-1.0
B0002ZW5UQ,TOPPIK Hair Building Fibers,"TOPPIK Hair Building Fibers instantly give you the look of thicker, fuller hair. Made of natural, colored Keratin protein that is naturally statically charged, TOPPIK Fibers intertwine with your existing hair for a completely natural look. TOPPIK resists wind, rain and perspiration but removes easily with shampoo. <br /><br />Ingredients: Keratin, Ammonium chloride, Silica, Phenoxyethanol, Chlorphenesin, [+/-: Orange 4 (CI 15510), Yellow 6 (CI 15985), Red 33 (CI 17200), Yellow 5 (CI 19140), Green 3 (CI 42053), Blue 1 (CI 42090), Red 22 (CI 45380), Green 6 (CI 61565), Green 5 (CI 61570)]', '', '",https://images-na.ssl-images-amazon.com/images/I/41HuGvGAVEL.jpg,5.0,True,2015-10-12,"Pricey stuff, but best product on the market. I've tried others, nothing comes close.",The best even at the high cost,Item can be shipped within U.S.,This item can be shipped to select countries outside of the U.S.,1.0
B00837YY18,"Proraso Shaving Soap in a Bowl, Refreshing and Toning, 5.2 oz","Proraso Shaving Soap, Refreshing and Toning formula, is formulated for any skin or beard type and provides a rich, creamy lather to prepare skin for a close shave without nicks and cuts. Eucalyptus purifies and tones while menthol adds a refreshing, cooling sensation. Made with a special ""hot soap"" process, it\'s left to mature in small batches for 10 days, during which the moisture evaporates, and the product becomes solid and more concentrated -- perfect for a professional-quality shave with a brush. Cruelty-free, with 91% of ingredients of natural origins, and of course, theres no parabens, phthalates, silicones, mineral oils, artificial colors or sodium laurel sulfate. Originating in Italy, Proraso has been helping men achieve a smooth shave since 1948. Over the years, our line of men\'s shaving products has become a staple of Italian culture, and evolved to feature natural-based formulations without mineral oils or artificial colors. Nourishing botanical extracts and natural oils protect the skin before, during and after shaving for an irritation-free experience.', '', 'You&#039;ll notice that our soap may take a bit more water than you&#039;re used to, in order to achieve the ideal lather. That&#039;s actually one of our biggest points of difference -- the result of its manufacturing process -- and what makes Proraso soap so special. Because it has a much lower moisture content than other shave soaps, youll need more water on your shaving brush (we&#039;d suggest soaking it for a few minutes prior to lathering), and perhaps just a touch more patience at first, to achieve that signature Proraso lather: rich, dense, elastic, and one that doesnt dry out. Once you do, youll really see the difference (and why its become such a staple of shaving culture over the last 6 decades).', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/87f262ab-3bf0-48d8-9aa3-54c9e4b5bc19.png._CB272368817__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/44e37be2-2e5a-4d6e-9ee6-9ed237bc8018.png._CB272368772__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/0318bd0e-6422-484a-92bf-1467348035dc.png._CB272368797__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/0ca5e5f0-2ac9-4c85-b34d-5e855eadc913.png._CB272369518__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/418aea90-1bc0-49c8-bf50-923480cca268.png._CB272368033__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/f7624cb7-05c3-4a88-a1b9-0b2579258dab.png._CB272368057__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/418aea90-1bc0-49c8-bf50-923480cca268.png._CB272368033__SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/b826d55f-90b2-440f-aa38-21ffca0124bf._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f3e86d43-4aa3-4e2d-a305-aa8c0ebb9dee._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/3e3bc852-8a9b-4773-9e58-c080fa1b0dc7._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/226de1cf-3c9b-4f8b-8bd5-18d9be733f71._SL220__.png"">', '",https://images-na.ssl-images-amazon.com/images/I/51Cov5myDCL.jpg,5.0,True,2015-11-25,Lasts for a long time. Stays relatively dry. Has a nice minty feel on the skin.. Helps with nicks. Not overpowering with the mint either. It's fresh. Get it.,Good stuff. Smooth.,Item can be shipped within U.S.,This item can be shipped to select countries outside of the U.S.,1.0
B00EXW53GC,Grande Cosmetics GrandeLASH-MD,"Created with a proprietary blend of vitamins, antioxidants, and amino acids, this cult favorite lash enhancing serum promotes longer and thicker, healthier looking lashes. 18x Award Winner! 2018 New Beauty Winner<br><br><b>Benefits</b><br>Promote naturally longer, thicker looking lashes in as little as 4-6 weeks with full results in 3 months. <br><br><b>Suggested Use</b><br>Apply using a single stroke on your eyelid like a liquid eyeliner. Use once daily in the evening before bed. Allow 1-2 minutes for the serum to dry. <br></br> Ingredients: Aqua, Glycerol, Glycosaminoglycans, Hyaluronic Acid, Butanamide, Leuconostoc/Radish Root Ferment Filtrate, Caprylyl Glycol, Sodium Benzoate, 2-Hydroxypropanoic Acid, Sodium PCA, Panax Ginseng Root Extract, L - Proline, Acathopanax Senticosus (Eleuthero) Root Extract, Hydrolyzed Yeast Extract, Chamomilla Recutita Flower Extract, Arctostaphylos Uva URSI Extract, Actiphyte Of Chamomile GL, Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Propylene Glycol, Hydroxyethylcellulose, Sorbitan, Gluconolactone, Triethanolamine, D-Glucitol, Leucidal Liquid, Geogard Ultra, Cloprostenol isopropyl ester <br></br>L-Proline: An amino acid essential to healthy, fortified lashes. <br></br>Hyaluronic Acid: Conditions and protects to prevent breakage and brings hydration to dry, brittle, or damaged lashes. <br></br>Botanical Extract Blend: A powerful combination of nutrient and antioxidant rich compounds derived from natural sources (ginseng root, chamomile flowers, and bearberry leaves); strengthens the lash follicle. <br></br>Glycosaminoglycans: Locks in moisture and boosts lash resiliency and luster.', 'Grande Cosmetics uses clinically proven formulas and natural ingredients to create peptide-infused, care-free application cosmetics with instantly beautiful results and long term benefits.', 'Start using treatment.', 'With continued use, see initial results.', 'See final results. Hello beautiful lashes!', '', 'Consumer Research Report &amp; Williams, MD, Ophthalmologist: 3 February 2017', 'PETA Certified: 20 May 2018', 'Do not get into the eye. Do not use if you are pregnant, nursing, under the age of 18 or undergoing chemotherapy. Keep out of reach of children. If redness or irritation occur, stop using product.",https://images-na.ssl-images-amazon.com/images/I/31yholA4-OL.jpg,5.0,True,2015-05-09,Better than expected. My sister gave this to me as a gift and with all the positive feedback I've decided to continue ordering.,Better than expected,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B000NL0T1G,MERKUR Classic 3-Piece Razor Double Edge Saftey Razor,"Merkur Futur 23C Long Handle Safety Razor is the razor for man-sized hands. With its long handle that is four inches long, you will be given a comfortable and safe grip. Its double edge feature provides the perfect shade with the perfect blade for a clean, nice shave. The 23C razor gives an excellent design with its chrome finish.<br><br>Merkur Futur is among the most aggressive double-edge safety razors ever created. This top-quality product makes an essential item in your homes or on your travels.<br/><br/>', 'MERKUR Stahlwaren GmbH & Co. is a leading worldwide manufacturer of quality shaving equipment since 1906. MERKUR offers the right razor for every beard and face type, thus ensuring the best conditions for an effective wet shave.', '<span class=""a-size-small a-color-secondary"">\n        The Merkur Classic is the worlds best selling line of double-edge safety razors.\n    </span>', '<img alt=""MERKUR 23C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/6a5ace80-2008-415b-b96c-0a0f60d6a100._SL220__.jpg"">', '<img alt=""MERKUR 33C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/44975c39-f78e-4777-8995-7be7a1bb9c49._SL220__.jpg"">', '<img alt=""MERKUR 25C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/c784ae90-6bf3-4328-91b0-902c4263ed87._SL220__.jpg"">', '<img alt=""MERKUR 15C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/5753675a-0907-413f-8815-3efafcc1204b._SL220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/e3b0f49f-2eb3-43ac-8c1d-b3505026df45._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/fabee56e-a9a5-4ed0-855c-5f5e18f845e7._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/037f504b-2d79-419f-83ce-93444d616add._SL300__.JPG"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'The double edge safety razor uses a single cutting edge and therefore cuts the hair cleanly without the pulling and tugging often experienced with multi-blade cartridges. This means less ingrown hairs, less skin irritation and smooth close shave.', 'All Merkur Razors use universal inexpensive recyclicable double edge safety razors. Compared to cost of non-recyclable cartridge our Merkur Double Edge Razor Blades can save you can save hundreds of dollars a year in blades. Go for Merkur and buy a great razor once and save everyday with amazing inexpensive high-quality blades.', 'All Merkur razors are produced in Solingen, Germany with world-famous Solingen steel. A double edge safety razor is a precision instrument so make sure you choose an authentic German Merkur razor.",https://images-na.ssl-images-amazon.com/images/I/41U3I8Hm7WL.jpg,5.0,False,2015-12-25,Feels nice in the hand.  Be sure to watch hours of online videos on how to use this thing.  See photos of my face if you decide to go rogue.,Feels nice in the hand,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B0007M11XQ,"Proraso Shaving Cream, Refreshing and Toning, 5.2 oz","The original Proraso shaving classic, this refreshing and toning Shaving Soap is formulated for any beard on any man. This creamy soap produces a thick, elastic lather and is enriched with natural ingredients that make it particularly concentrated and rich. Made with a special ""hot soap"" process, it\'s left to mature in small batches for 3 days, producing an extremely thick and creamy soap that products a soft, rich lather. Eucalyptus Oil tones and purifies your facial hair and skin, Menthol helps refresh and revitalize, and Glycerin helps the blade glide smoothly and reduce razor burn and rashes. Cruelty-free, with 91% of ingredients of natural origins, and of course, theres no parabens, phthalates, silicones, mineral oils, artificial colors or sodium laurel sulfate. Originating in Italy, Proraso has been innovating professional highest-quality products in the shaving world for generations, and has evolved to become a staple of Italian culture. From the first product -- Pre-Shave Cream -- in 1948, to now, the Martelli family principles hold true: to create professional, quality products that deliver a pleasurable and impeccable shave, in the barbershop and at home.', '', 'Short on time? Apply your favorite Proraso Pre-Shave Cream to your damp face, for optimal results. If using a shaving brush, run it under hot running water for about 30 seconds (if you don&#039;t have time to soak it). Squeeze about 2 centimeter of the Shaving Cream onto your brush, dampen face with warm water, and work the brush into your scruff/stubble. You should be able to achieve an excellent lather in about a minute.', 'If using your hands, work cream and water together between the palm of your hands until suds begin to form. Apply mixture into your stubble using your fingers, massaging in circular movements until a lather forms. This method also works well if youre shaving in the shower. Shave and rinse, following with your favorite Proraso After Shave Balm or Lotion.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/1f8dc212-b326-426f-ad67-d55012b95e28._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/c673f034-3b1f-4992-9e16-cea2aaac958a._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/f2498900-af97-43d7-99a9-8e2d0d7fd735._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/9c42a36c-2b02-43bb-865e-49906c4720ac._SL220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/2fb1c49e-6064-4a93-8b78-c6ca030b77a1._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/4270214e-0e80-4837-8f85-a07a64b291cc._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/b9fca29b-65be-4e02-b022-4279ad9e3b24._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/ee01f0a9-2380-4b92-9184-deb321f3ca36._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/6dc2540e-ae7d-4799-94e2-4defac670e0c._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/9324ee51-e366-4a31-9f5c-ce192d640d15._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f90caec2-c150-4fa0-b5c2-73ba1eac7a9d._SL220__.png"">', '",https://images-na.ssl-images-amazon.com/images/I/41Ml9RDU82L.jpg,5.0,True,2015-07-10,Super fast delivery. And super awesome shave cream! I've always used shave soaps so this was my first cream and it's super smooth and easy to bring to a nice lather. Only wish it had a tad more menthol.,Great stuff,Item can be shipped within U.S.,This item can be shipped to select countries outside of the U.S.,1.0
B0006PJRVM,"ZOYA Nail Polish, 0.5 fl. oz.","What is this product? The new color of fashion. Zoya Nail Polish combines the most sought-after fashion nail colors with the longest-lasting safest technology in nail care. Zoyas 300-plus stylish nail polish shades are all formaldehyde toluene dibutyl phthalate (DBP) and camphor free. More info: Always use with a clean nail. Having residue or excess oils on your nail plate can significantly reduce nail polish wear. Use Zoya Remove to remove old nail polish clean the nail plate and condition the nail. Always use a base coat.. Base coats protect the nail from staining as well a providing a flexible high adhesion surface for nail polish. Zoya Anchor is best for regular nails while Zoya GetEven is ideal if you have ridges. Use a top coat! Top coats protect your nail color from external chips and dents and give it a high gloss finish. Try Zoya Armor which uses same polyurethane technology that protects the space shuttle. Seal The Deal! Using a polish drying accelerator drops like Zoya HurryUp will cut your drying time in half as well as seal your base coat nail polish and top coat together for a stronger more flexibl', 'Founded in 1986, Zoya focuses on high quality products for professional salons and spas. Zoya Nail Polish was the first to create a Big 3 free formula, placing an emphasis on the health and well-being of their clients.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/9e1723e4-486c-4055-95fb-af043467f228._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/cadcecbc-576e-4472-9434-bb1dd396c5df._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/adca3753-1ec3-4f70-ac04-47ec9c1001ae._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Adel by Zoya can be best described as a soft, creamy sheer off-white with subtle warm undertones. An ideal French manicure polish but also works alone for a groomed sheer look.', 'Zoe by Zoya can best be described as a semi sheer opalescent white pearl metallic finish. It can be worn alone, or layered with other colors.', 'Leia by Zoya can be best described as a sheer, opalescent white with flecks of fuchsia, green and gold. Just as beautiful on its own or layered over your favorite spring shades!', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/acfe59ba-2e20-4f73-b820-aaa9fb8a216c._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/47f1a5b7-13ab-49af-8102-5c71e1a316b8._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/2c2c11ef-3bd4-4b73-8cfa-1f8c0af541a6._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Genesis by Zoya can be best described as a crystalline white with a micronized metallic pearl finish - designed to look like micro-fine diamond dust!', 'Ginessa by Zoya can be best described as a soft, pearly white glitter in a semi-sheer white base. A clean shimmering silvery-white that&#039;s universally flattering.', 'Aspen by Zoya can be best described as a sparkling arctic white with a micronized diamond pearl fleck in the traditional MatteVelvet finish.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f8c0cf25-50f6-4747-9b6b-af8ea7d4b53c._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/195bbe57-bdfe-447b-80ce-f41e44383c7a._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/3c45035d-f292-463d-89f8-9c0b80c31c07._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Zoya Remove Plus is an award wining, gentle, yet highly effective 3-in-1 nail polish remover, nail prep and nail conditioner. Clean and prep nails while moisturizing, nourishing and fortifying the nail plate for guaranteed extended polish wear.', 'Naked Manicure Naked Base is a nutrient rich formula specifically created to refine the nail surface and to treat damage with a proprietary blend of vitamins, proteins, botanicals and sulfur amino acids that mimic the natural keratin structure of the nail. Supports cellular renewal, oxygenation and hydration improving both flexibility and strength.', 'The Naked Manicure Glossy Seal is an additional classic finish option for those who prefer a high shine manicure.",https://images-na.ssl-images-amazon.com/images/I/21LIDPMO03L.jpg,5.0,True,2015-04-19,Love it perfect nude shade,Five Stars,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item is not eligible for international shipping.,1.0
B001T0HHDS,BaBylissPRO Nano Titanium Dryer,"BaBylissPRO Nano Titanium 2000W Hair Dryer', 'BaBylissPRO is a world leader in professional styling tools', 'A stellar combination of power, speed and design offers both heavy-duty 2000-watt performance and lightweight ergonomic handling. Six heat and speed settings, a cool shot button and a concentrator nozzle provide a wide range of styling options, and the removable filter makes cleaning easy.', 'Nano Titanium technology.', '2000 watts.', 'Ionic.', '6 heat/speed settings.', 'Removable filter/stand.",https://images-na.ssl-images-amazon.com/images/I/41eNZthbwML.jpg,5.0,True,2015-06-08,Love this hairdryer! Powerful blower and choices of heat settings.,Five Stars,,,1.0
